"user_id","sex","sexpref","age","rt","dv","oc_id"
"user_d81154f9","male","women",30.4,887,2,"oc_da0b1aad"
"user_d81154f9","male","women",30.4,1622,4,"oc_0c64641f"
"user_d81154f9","male","women",30.4,1974,3,"oc_c5f37a96"
"user_d81154f9","male","women",30.4,1559,3,"oc_c3e2cfd8"
"user_d81154f9","male","women",30.4,1871,3,"oc_d9dbca08"
"user_d81154f9","male","women",30.4,1231,2,"oc_57579b0b"
"user_d81154f9","male","women",30.4,1294,2,"oc_5fe8e511"
"user_d81154f9","male","women",30.4,1015,3,"oc_b135a47c"
"user_d81154f9","male","women",30.4,1246,2,"oc_c3f0f53a"
"user_d81154f9","male","women",30.4,1263,2,"oc_dbcf5a02"
"user_d81154f9","male","women",30.4,2452,3,"oc_1833fb88"
"user_d81154f9","male","women",30.4,1127,2,"oc_43c676e6"
"user_d81154f9","male","women",30.4,1014,3,"oc_2e52485c"
"user_d81154f9","male","women",30.4,1638,4,"oc_217a1220"
"user_d81154f9","male","women",30.4,1159,2,"oc_cabcc09e"
"user_d81154f9","male","women",30.4,1070,3,"oc_4795aa80"
"user_d81154f9","male","women",30.4,1239,3,"oc_4c8a1eac"
"user_d81154f9","male","women",30.4,1270,2,"oc_1edc0e52"
"user_d81154f9","male","women",30.4,1007,2,"oc_58903e26"
"user_d81154f9","male","women",30.4,1191,3,"oc_6299edf7"
"user_d81154f9","male","women",30.4,1239,2,"oc_9dea7862"
"user_d81154f9","male","women",30.4,1134,2,"oc_de7805ea"
"user_d81154f9","male","women",30.4,1207,1,"oc_8f590b9a"
"user_d81154f9","male","women",30.4,1487,6,"oc_a384deff"
"user_d81154f9","male","women",30.4,1687,3,"oc_9912f68f"
"user_d81154f9","male","women",30.4,1759,3,"oc_f40a80c2"
"user_d81154f9","male","women",30.4,1398,1,"oc_3f60b948"
"user_d81154f9","male","women",30.4,1422,2,"oc_684fce03"
"user_d81154f9","male","women",30.4,895,2,"oc_a409be56"
"user_d81154f9","male","women",30.4,1255,2,"oc_c99d1704"
"user_d81154f9","male","women",30.4,1174,2,"oc_de9acc02"
"user_d81154f9","male","women",30.4,1382,2,"oc_002f8014"
"user_d81154f9","male","women",30.4,1263,5,"oc_06019984"
"user_d81154f9","male","women",30.4,1190,5,"oc_9d562661"
"user_d81154f9","male","women",30.4,1047,3,"oc_1595ca09"
"user_d81154f9","male","women",30.4,1319,1,"oc_958dfc66"
"user_d81154f9","male","women",30.4,1119,3,"oc_92a761c3"
"user_d81154f9","male","women",30.4,887,3,"oc_6620f32a"
"user_d81154f9","male","women",30.4,1279,3,"oc_c51dee5f"
"user_d81154f9","male","women",30.4,1382,3,"oc_4e18ac13"
"user_d81154f9","male","women",30.4,1119,2,"oc_f45bb7eb"
"user_d81154f9","male","women",30.4,1095,2,"oc_0e9f54d0"
"user_d81154f9","male","women",30.4,1910,2,"oc_ffbf8920"
"user_d81154f9","male","women",30.4,4101,2,"oc_be37ac96"
"user_d81154f9","male","women",30.4,1119,2,"oc_38cd99fb"
"user_d81154f9","male","women",30.4,1231,2,"oc_86ed160c"
"user_d81154f9","male","women",30.4,1103,3,"oc_c9187bde"
"user_d81154f9","male","women",30.4,1535,2,"oc_7f7871e1"
"user_d81154f9","male","women",30.4,1063,2,"oc_c36ac78f"
"user_d81154f9","male","women",30.4,1143,5,"oc_620cdfe5"
"user_d81154f9","male","women",30.4,1431,3,"oc_4316af7e"
"user_d81154f9","male","women",30.4,1628,5,"oc_8ea8b321"
"user_d81154f9","male","women",30.4,1095,2,"oc_c77a0e53"
"user_d81154f9","male","women",30.4,1087,2,"oc_b4c9156d"
"user_d81154f9","male","women",30.4,991,2,"oc_c977d5e6"
"user_d81154f9","male","women",30.4,967,2,"oc_b148ac7f"
"user_d81154f9","male","women",30.4,1023,3,"oc_1f84b0ba"
"user_d81154f9","male","women",30.4,901,2,"oc_ab110fdb"
"user_d81154f9","male","women",30.4,1231,2,"oc_4285dcfa"
"user_d81154f9","male","women",30.4,1167,3,"oc_1b9aefc6"
"user_d81154f9","male","women",30.4,2774,2,"oc_a90b72d4"
"user_d81154f9","male","women",30.4,1189,2,"oc_7263fc7b"
"user_d81154f9","male","women",30.4,1270,2,"oc_afc9e595"
"user_d81154f9","male","women",30.4,1238,3,"oc_ca96eba1"
"user_d81154f9","male","women",30.4,1303,4,"oc_3ad23eb2"
"user_d81154f9","male","women",30.4,1407,3,"oc_f0c04ba3"
"user_d81154f9","male","women",30.4,1646,2,"oc_0f50b951"
"user_d81154f9","male","women",30.4,655,2,"oc_8b997008"
"user_d81154f9","male","women",30.4,1821,3,"oc_1ddef480"
"user_d81154f9","male","women",30.4,1254,2,"oc_d6cf199f"
"user_d81154f9","male","women",30.4,935,2,"oc_a433390d"
"user_d81154f9","male","women",30.4,1042,3,"oc_dd817d62"
"user_d81154f9","male","women",30.4,1271,2,"oc_2dbab0ed"
"user_d81154f9","male","women",30.4,1670,3,"oc_bfbd54f3"
"user_d81154f9","male","women",30.4,1215,2,"oc_8f6052cc"
"user_d81154f9","male","women",30.4,1598,3,"oc_48862b58"
"user_d81154f9","male","women",30.4,1222,2,"oc_2450977d"
"user_d81154f9","male","women",30.4,1510,2,"oc_b3b55c40"
"user_d81154f9","male","women",30.4,1119,2,"oc_227709d1"
"user_d81154f9","male","women",30.4,1079,3,"oc_009af242"
"user_d81154f9","male","women",30.4,1334,2,"oc_124d38cc"
"user_d81154f9","male","women",30.4,1327,4,"oc_0b23ce79"
"user_d81154f9","male","women",30.4,1279,3,"oc_beef2668"
"user_d81154f9","male","women",30.4,1039,2,"oc_2965f227"
"user_d81154f9","male","women",30.4,1582,3,"oc_325e2570"
"user_d81154f9","male","women",30.4,1111,5,"oc_a1d110d2"
"user_d81154f9","male","women",30.4,1342,1,"oc_a594d48b"
"user_d81154f9","male","women",30.4,1159,2,"oc_dab44076"
"user_d81154f9","male","women",30.4,1502,3,"oc_be700333"
"user_d81154f9","male","women",30.4,1342,4,"oc_2aa1362f"
"user_d81154f9","male","women",30.4,1375,4,"oc_1609638a"
"user_d81154f9","male","women",30.4,1758,5,"oc_b89ecbf5"
"user_d81154f9","male","women",30.4,1702,3,"oc_09b403d5"
"user_d81154f9","male","women",30.4,1398,5,"oc_7e02f6cd"
"user_d81154f9","male","women",30.4,1030,3,"oc_0cb26768"
"user_d81154f9","male","women",30.4,2798,4,"oc_8ed9686a"
"user_d81154f9","male","women",30.4,1455,2,"oc_a9ceb256"
"user_d81154f9","male","women",30.4,2029,3,"oc_45d4fbba"
"user_d81154f9","male","women",30.4,1703,5,"oc_302e7fad"
"user_d81154f9","male","women",30.4,1318,4,"oc_1189bedc"
"user_d81154f9","male","women",30.4,2950,2,"oc_4e7d317a"
"user_d81154f9","male","women",30.4,1198,3,"oc_dae964d8"
"user_d81154f9","male","women",30.4,1343,2,"oc_e62b3391"
"user_d81154f9","male","women",30.4,1022,2,"oc_69a7b059"
"user_d81154f9","male","women",30.4,2309,3,"oc_709bb244"
"user_d81154f9","male","women",30.4,1175,2,"oc_26a886e5"
"user_d81154f9","male","women",30.4,1295,2,"oc_4dc914e8"
"user_d81154f9","male","women",30.4,1646,2,"oc_8d155c1c"
"user_d81154f9","male","women",30.4,1671,3,"oc_5b18a1c4"
"user_d81154f9","male","women",30.4,1007,4,"oc_915527cf"
"user_d81154f9","male","women",30.4,1359,1,"oc_9679f4cf"
"user_d81154f9","male","women",30.4,1391,2,"oc_cdf8fc42"
"user_d81154f9","male","women",30.4,1462,2,"oc_69d0ba9b"
"user_d81154f9","male","women",30.4,1695,2,"oc_0ee58f72"
"user_d81154f9","male","women",30.4,2166,4,"oc_5998af16"
"user_d81154f9","male","women",30.4,1527,5,"oc_e7f59882"
"user_d81154f9","male","women",30.4,2150,3,"oc_22b2422a"
"user_d81154f9","male","women",30.4,1150,3,"oc_aa3fb61d"
"user_d81154f9","male","women",30.4,2310,3,"oc_902fea87"
"user_d81154f9","male","women",30.4,1351,5,"oc_d2e06b52"
"user_d81154f9","male","women",30.4,1479,3,"oc_d7f8059b"
"user_d81154f9","male","women",30.4,958,3,"oc_65981182"
"user_d81154f9","male","women",30.4,1526,3,"oc_df917b88"
"user_d81154f9","male","women",30.4,1431,4,"oc_1fc45d4f"
"user_d81154f9","male","women",30.4,1710,2,"oc_7c9c964a"
"user_d81154f9","male","women",30.4,966,2,"oc_7dc7abe6"
"user_d81154f9","male","women",30.4,958,4,"oc_8ed581e3"
"user_d81154f9","male","women",30.4,1279,5,"oc_c943958b"
"user_d81154f9","male","women",30.4,1599,5,"oc_c77b1ae0"
"user_d81154f9","male","women",30.4,1334,2,"oc_cea572a1"
"user_d81154f9","male","women",30.4,1222,2,"oc_ac634cfb"
"user_d81154f9","male","women",30.4,1312,3,"oc_ac04d8f5"
"user_d81154f9","male","women",30.4,1279,3,"oc_c31fa72a"
"user_d81154f9","male","women",30.4,2062,4,"oc_98a5de1d"
"user_d81154f9","male","women",30.4,1111,2,"oc_c3966e17"
"user_d81154f9","male","women",30.4,1135,1,"oc_5afa500b"
"user_d81154f9","male","women",30.4,1390,1,"oc_455ed5f5"
"user_d81154f9","male","women",30.4,1167,2,"oc_2c5febe7"
"user_d81154f9","male","women",30.4,1079,3,"oc_4ca47a19"
"user_d81154f9","male","women",30.4,1247,3,"oc_3fbd70bb"
"user_d81154f9","male","women",30.4,1183,3,"oc_81b4e184"
"user_d81154f9","male","women",30.4,1095,2,"oc_6a2665d5"
"user_d81154f9","male","women",30.4,1295,3,"oc_5b5d8510"
"user_d81154f9","male","women",30.4,1135,5,"oc_547f1c2f"
"user_d81154f9","male","women",30.4,2110,4,"oc_fb6af256"
"user_d81154f9","male","women",30.4,1375,4,"oc_c5c0eb4a"
"user_d81154f9","male","women",30.4,1198,5,"oc_c83ff86b"
"user_d81154f9","male","women",30.4,1183,2,"oc_faebed69"
"user_d81154f9","male","women",30.4,1119,3,"oc_cb07807e"
"user_d81154f9","male","women",30.4,1341,5,"oc_806707bb"
"user_d81154f9","male","women",30.4,935,2,"oc_fe7b4e47"
"user_d81154f9","male","women",30.4,1343,3,"oc_d54c68bc"
"user_d81154f9","male","women",30.4,910,3,"oc_a4301b3b"
"user_d81154f9","male","women",30.4,806,2,"oc_dcebf90c"
"user_d81154f9","male","women",30.4,1647,5,"oc_6eb664e2"
"user_d81154f9","male","women",30.4,1302,2,"oc_ea426413"
"user_d81154f9","male","women",30.4,1119,2,"oc_8b6a9388"
"user_d81154f9","male","women",30.4,1790,4,"oc_ce35f413"
"user_d81154f9","male","women",30.4,974,2,"oc_dfdc4178"
"user_d81154f9","male","women",30.4,1535,5,"oc_6602c0a3"
"user_d81154f9","male","women",30.4,1062,2,"oc_c2b4b0b9"
"user_d81154f9","male","women",30.4,1245,2,"oc_7526f4be"
"user_d81154f9","male","women",30.4,1390,2,"oc_a870a46f"
"user_d81154f9","male","women",30.4,1071,2,"oc_82a1847a"
"user_d81154f9","male","women",30.4,1557,3,"oc_120579a1"
"user_d81154f9","male","women",30.4,1390,2,"oc_b36a112e"
"user_d81154f9","male","women",30.4,2191,5,"oc_6e4ebc64"
"user_d81154f9","male","women",30.4,1719,4,"oc_7bb86285"
"user_d81154f9","male","women",30.4,1303,2,"oc_a0df2eda"
"user_d81154f9","male","women",30.4,1470,4,"oc_575b4b4b"
"user_d81154f9","male","women",30.4,1215,4,"oc_c562a4dd"
"user_d81154f9","male","women",30.4,1430,5,"oc_6bcc3c59"
"user_d81154f9","male","women",30.4,1198,2,"oc_d318e70e"
"user_d81154f9","male","women",30.4,1006,2,"oc_1f7bf21d"
"user_d81154f9","male","women",30.4,1207,2,"oc_0593d0c1"
"user_d81154f9","male","women",30.4,1423,5,"oc_5c904572"
"user_d81154f9","male","women",30.4,1447,5,"oc_ee4bb560"
"user_d81154f9","male","women",30.4,1471,1,"oc_c179f416"
"user_d81154f9","male","women",30.4,862,3,"oc_a478622f"
"user_d81154f9","male","women",30.4,1534,2,"oc_b8dcf65a"
"user_d81154f9","male","women",30.4,1103,2,"oc_05f3af11"
"user_d81154f9","male","women",30.4,1303,2,"oc_2ccdb7c8"
"user_d81154f9","male","women",30.4,1303,3,"oc_66451582"
"user_d81154f9","male","women",30.4,1224,3,"oc_cb8db72b"
"user_d81154f9","male","women",30.4,1150,1,"oc_e04390ac"
"user_d81154f9","male","women",30.4,1191,3,"oc_f213b8c3"
"user_d81154f9","male","women",30.4,1222,2,"oc_a8c91b5d"
"user_d81154f9","male","women",30.4,1407,3,"oc_94b0a208"
"user_d81154f9","male","women",30.4,1111,2,"oc_f37bfdfd"
"user_d81154f9","male","women",30.4,2526,4,"oc_324fc690"
"user_d81154f9","male","women",30.4,1630,2,"oc_abbd0aa9"
"user_d81154f9","male","women",30.4,1215,2,"oc_c9096053"
"user_d81154f9","male","women",30.4,1126,2,"oc_aa62975d"
"user_d81154f9","male","women",30.4,1143,6,"oc_6e4cb1e8"
"user_d81154f9","male","women",30.4,1055,2,"oc_7fa89c50"
"user_d81154f9","male","women",30.4,1014,3,"oc_300f116e"
"user_d81154f9","male","women",30.4,1470,2,"oc_089e166d"
"user_d81154f9","male","women",30.4,1158,4,"oc_5f9e3eea"
"user_d81154f9","male","women",30.4,1438,2,"oc_57f7a085"
"user_d81154f9","male","women",30.4,1935,2,"oc_f8bcbc39"
"user_d81154f9","male","women",30.4,1998,2,"oc_8140ee91"
"user_d81154f9","male","women",30.4,1110,2,"oc_2a6755ca"
"user_d81154f9","male","women",30.4,1103,2,"oc_1016dfcf"
"user_d81154f9","male","women",30.4,1359,3,"oc_432284fb"
"user_d81154f9","male","women",30.4,935,3,"oc_084bd0a3"
"user_d81154f9","male","women",30.4,1390,2,"oc_1a7df6f1"
"user_d81154f9","male","women",30.4,879,2,"oc_0e1f78e0"
"user_d81154f9","male","women",30.4,1063,2,"oc_9b278215"
"user_d81154f9","male","women",30.4,1470,2,"oc_a534250e"
"user_d81154f9","male","women",30.4,983,2,"oc_1a309c34"
"user_d81154f9","male","women",30.4,1319,4,"oc_fc9f289b"
"user_d81154f9","male","women",30.4,1319,2,"oc_c6441943"
"user_d81154f9","male","women",30.4,1222,3,"oc_d3155af0"
"user_d81154f9","male","women",30.4,1814,3,"oc_2626be6f"
"user_d81154f9","male","women",30.4,1502,3,"oc_73db2cea"
"user_d81154f9","male","women",30.4,1214,2,"oc_95105780"
"user_d81154f9","male","women",30.4,1047,2,"oc_07edb1b4"
"user_d81154f9","male","women",30.4,1526,3,"oc_534f6a51"
"user_d81154f9","male","women",30.4,1583,3,"oc_9775a284"
"user_d81154f9","male","women",30.4,1470,2,"oc_7569b06c"
"user_d81154f9","male","women",30.4,1631,3,"oc_89e11f78"
"user_d81154f9","male","women",30.4,1095,2,"oc_db61165b"
"user_d81154f9","male","women",30.4,1311,2,"oc_58a7f306"
"user_d81154f9","male","women",30.4,1623,2,"oc_9636d1e0"
"user_d81154f9","male","women",30.4,1094,3,"oc_a20a6662"
"user_d81154f9","male","women",30.4,1926,3,"oc_109a90c6"
"user_d81154f9","male","women",30.4,2510,3,"oc_f9cbfb38"
"user_d81154f9","male","women",30.4,767,2,"oc_37f494fd"
"user_d81154f9","male","women",30.4,1063,1,"oc_410d44a2"
"user_d81154f9","male","women",30.4,1830,2,"oc_38dc4991"
"user_d81154f9","male","women",30.4,1750,5,"oc_022a241b"
"user_d81154f9","male","women",30.4,1382,3,"oc_301cc26a"
"user_d81154f9","male","women",30.4,1111,4,"oc_1162dab0"
"user_d81154f9","male","women",30.4,1830,3,"oc_ac21c92a"
"user_d81154f9","male","women",30.4,1446,4,"oc_9f30af07"
"user_d81154f9","male","women",30.4,1766,1,"oc_ffa9ce96"
"user_d81154f9","male","women",30.4,1350,3,"oc_384be998"
"user_d81154f9","male","women",30.4,2758,2,"oc_bf8a66e6"
"user_d81154f9","male","women",30.4,1886,2,"oc_c5090053"
"user_d81154f9","male","women",30.4,1327,2,"oc_80425e97"
"user_d81154f9","male","women",30.4,1517,4,"oc_d16c2453"
"user_d81154f9","male","women",30.4,983,4,"oc_5a00f7ee"
"user_d81154f9","male","women",30.4,991,2,"oc_db559d5b"
"user_d81154f9","male","women",30.4,1167,3,"oc_f2c68d15"
"user_d81154f9","male","women",30.4,815,2,"oc_4644b9ae"
"user_d81154f9","male","women",30.4,1192,2,"oc_e39d135a"
"user_d81154f9","male","women",30.4,1103,3,"oc_c3e109bf"
"user_d81154f9","male","women",30.4,1654,4,"oc_a3aa1ba3"
"user_d81154f9","male","women",30.4,1382,5,"oc_6b6472a4"
"user_d81154f9","male","women",30.4,1207,3,"oc_7a2acdc6"
"user_d81154f9","male","women",30.4,959,3,"oc_b1a7f235"
"user_d81154f9","male","women",30.4,1158,1,"oc_73e267ac"
"user_d81154f9","male","women",30.4,1734,4,"oc_51b20996"
"user_d81154f9","male","women",30.4,1606,1,"oc_c895d8ca"
"user_d81154f9","male","women",30.4,750,2,"oc_7b2fa37e"
"user_d81154f9","male","women",30.4,1151,4,"oc_1aec4bba"
"user_d81154f9","male","women",30.4,1383,5,"oc_5a8c3c23"
"user_d81154f9","male","women",30.4,1287,2,"oc_9411482c"
"user_d81154f9","male","women",30.4,1278,3,"oc_fb290658"
"user_d81154f9","male","women",30.4,1830,3,"oc_ac7e85d2"
"user_d81154f9","male","women",30.4,1087,2,"oc_38dcc83d"
"user_d81154f9","male","women",30.4,1606,4,"oc_0c756b2a"
"user_d81154f9","male","women",30.4,2175,4,"oc_6b7bc5a0"
"user_d81154f9","male","women",30.4,1167,2,"oc_37da07b9"
"user_d81154f9","male","women",30.4,1670,2,"oc_aa928d09"
"user_d81154f9","male","women",30.4,1638,5,"oc_1ec711f4"
"user_d81154f9","male","women",30.4,1047,3,"oc_e7b0327b"
"user_d81154f9","male","women",30.4,2886,4,"oc_3ea79a24"
"user_d81154f9","male","women",30.4,1295,5,"oc_e77b6c25"
"user_d81154f9","male","women",30.4,1551,5,"oc_cacf3081"
"user_d81154f9","male","women",30.4,1166,2,"oc_0646420f"
"user_d81154f9","male","women",30.4,1102,2,"oc_ccc07e0f"
"user_d81154f9","male","women",30.4,1495,3,"oc_376579be"
"user_d81154f9","male","women",30.4,999,2,"oc_f2a9b40e"
"user_d81154f9","male","women",30.4,1159,2,"oc_0b43e66a"
"user_d81154f9","male","women",30.4,991,2,"oc_0a5898cc"
"user_d81154f9","male","women",30.4,1910,2,"oc_25668acc"
"user_d81154f9","male","women",30.4,1943,2,"oc_b99b4cd6"
"user_d81154f9","male","women",30.4,1198,2,"oc_5307d9c2"
"user_d81154f9","male","women",30.4,943,3,"oc_4a07489a"
"user_d81154f9","male","women",30.4,1422,5,"oc_05309fb9"
"user_d81154f9","male","women",30.4,1431,5,"oc_cd6ff694"
"user_d81154f9","male","women",30.4,1279,5,"oc_79fcad60"
"user_d81154f9","male","women",30.4,1086,3,"oc_661e7254"
"user_d81154f9","male","women",30.4,1430,3,"oc_cf5b07c9"
"user_d81154f9","male","women",30.4,1167,4,"oc_dc532b11"
"user_d81154f9","male","women",30.4,1071,2,"oc_3190a492"
"user_d81154f9","male","women",30.4,1478,3,"oc_d76bd251"
"user_d81154f9","male","women",30.4,1038,2,"oc_20d47e06"
"user_d81154f9","male","women",30.4,1270,2,"oc_7c8505c9"
"user_d81154f9","male","women",30.4,1343,2,"oc_d785c833"
"user_d81154f9","male","women",30.4,1054,2,"oc_cb36cae3"
"user_d81154f9","male","women",30.4,1591,4,"oc_c7a8a32e"
"user_d81154f9","male","women",30.4,1743,2,"oc_2e621084"
"user_d81154f9","male","women",30.4,998,2,"oc_46fb6e99"
"user_d81154f9","male","women",30.4,1374,4,"oc_c14c1041"
"user_d81154f9","male","women",30.4,1135,3,"oc_b21b078c"
"user_d81154f9","male","women",30.4,1605,3,"oc_ef548363"
"user_d81154f9","male","women",30.4,1334,3,"oc_a239479e"
"user_d81154f9","male","women",30.4,1262,1,"oc_24486ab4"
"user_d81154f9","male","women",30.4,1750,3,"oc_68e2a12c"
"user_d81154f9","male","women",30.4,1095,5,"oc_d35a3adf"
"user_d81154f9","male","women",30.4,3102,2,"oc_3b7902e5"
"user_d81154f9","male","women",30.4,1478,3,"oc_a62b0285"
"user_d81154f9","male","women",30.4,3917,4,"oc_3117a354"
"user_d81154f9","male","women",30.4,1438,3,"oc_606da71b"
"user_d81154f9","male","women",30.4,1375,5,"oc_166b1863"
"user_d81154f9","male","women",30.4,2190,3,"oc_3ea0ca83"
"user_d81154f9","male","women",30.4,1374,3,"oc_8e3306f3"
"user_d81154f9","male","women",30.4,999,5,"oc_affa765d"
"user_d81154f9","male","women",30.4,1183,4,"oc_df5573c2"
"user_d81154f9","male","women",30.4,1454,3,"oc_debe31f3"
"user_d81154f9","male","women",30.4,1399,2,"oc_fd7c6cf9"
"user_d81154f9","male","women",30.4,1671,3,"oc_6140d155"
"user_d81154f9","male","women",30.4,1335,2,"oc_ef53a7e0"
"user_d81154f9","male","women",30.4,2502,4,"oc_fba5c1dd"
"user_d81154f9","male","women",30.4,1414,2,"oc_7b950e8f"
"user_d81154f9","male","women",30.4,998,1,"oc_c354444c"
"user_d81154f9","male","women",30.4,1318,5,"oc_39e32e17"
"user_d81154f9","male","women",30.4,1463,3,"oc_bbd1d6c4"
"user_d81154f9","male","women",30.4,1414,3,"oc_25472be0"
"user_d81154f9","male","women",30.4,1182,5,"oc_200e0602"
"user_d81154f9","male","women",30.4,1118,2,"oc_6b411558"
"user_d81154f9","male","women",30.4,1774,3,"oc_d54223e5"
"user_d81154f9","male","women",30.4,1351,2,"oc_8b495df0"
"user_d81154f9","male","women",30.4,1238,2,"oc_0b549910"
"user_d81154f9","male","women",30.4,1343,4,"oc_3c5d2851"
"user_d81154f9","male","women",30.4,1383,4,"oc_b05bb50f"
"user_d81154f9","male","women",30.4,1127,2,"oc_af32a5dc"
"user_d81154f9","male","women",30.4,1415,2,"oc_94447c52"
"user_d81154f9","male","women",30.4,1011,2,"oc_d0aec9e6"
"user_d81154f9","male","women",30.4,1358,4,"oc_58368b9a"
"user_d81154f9","male","women",30.4,815,3,"oc_82f54c4f"
"user_d81154f9","male","women",30.4,1447,3,"oc_00965499"
"user_d81154f9","male","women",30.4,1559,2,"oc_cbae82ad"
"user_d81154f9","male","women",30.4,1486,5,"oc_5c321394"
"user_d81154f9","male","women",30.4,1966,3,"oc_d97d84ab"
"user_d81154f9","male","women",30.4,4126,3,"oc_7a5c68fd"
"user_d81154f9","male","women",30.4,902,2,"oc_730c9631"
"user_d81154f9","male","women",30.4,1615,2,"oc_c182cfe7"
"user_d81154f9","male","women",30.4,1622,2,"oc_9de8a3c0"
"user_d81154f9","male","women",30.4,751,2,"oc_c994031a"
"user_d81154f9","male","women",30.4,1287,4,"oc_610f753a"
"user_d81154f9","male","women",30.4,2598,5,"oc_51945e98"
"user_d81154f9","male","women",30.4,1231,1,"oc_ff7de806"
"user_d81154f9","male","women",30.4,1166,2,"oc_92cd31c0"
"user_d81154f9","male","women",30.4,1590,4,"oc_22e72a96"
"user_d81154f9","male","women",30.4,1286,1,"oc_50dd56e8"
"user_d81154f9","male","women",30.4,1286,6,"oc_325deff7"
"user_d81154f9","male","women",30.4,1494,4,"oc_8bf9e53d"
"user_d81154f9","male","women",30.4,1998,3,"oc_d9c065a3"
"user_d81154f9","male","women",30.4,1231,2,"oc_c30fe824"
"user_d81154f9","male","women",30.4,1718,2,"oc_2483c646"
"user_d81154f9","male","women",30.4,1254,3,"oc_3eeea514"
"user_d81154f9","male","women",30.4,1695,5,"oc_db4d4a26"
"user_d81154f9","male","women",30.4,1222,2,"oc_8a6af7af"
"user_d81154f9","male","women",30.4,3030,5,"oc_ba0de295"
"user_d81154f9","male","women",30.4,1335,4,"oc_c8c1df22"
"user_d81154f9","male","women",30.4,1118,3,"oc_8303ed0d"
"user_d81154f9","male","women",30.4,1358,4,"oc_ff6dd47e"
"user_d81154f9","male","women",30.4,1471,2,"oc_e0ac9327"
"user_d81154f9","male","women",30.4,1446,2,"oc_871a8629"
"user_d81154f9","male","women",30.4,2292,4,"oc_7bf378e7"
"user_d81154f9","male","women",30.4,910,2,"oc_59490830"
"user_d81154f9","male","women",30.4,1007,3,"oc_6dc9924c"
"user_d81154f9","male","women",30.4,1358,3,"oc_7b8f4572"
"user_d81154f9","male","women",30.4,1319,5,"oc_64324e24"
"user_d81154f9","male","women",30.4,1502,5,"oc_1506bfff"
"user_d81154f9","male","women",30.4,1263,5,"oc_fdeda795"
"user_d81154f9","male","women",30.4,1495,3,"oc_05546378"
"user_d81154f9","male","women",30.4,1391,3,"oc_269b92b1"
"user_d81154f9","male","women",30.4,1398,2,"oc_981a5d85"
"user_d81154f9","male","women",30.4,1383,4,"oc_7dd82d24"
"user_d81154f9","male","women",30.4,1127,2,"oc_5c31ecae"
"user_d81154f9","male","women",30.4,1207,2,"oc_44eaccec"
"user_d81154f9","male","women",30.4,1294,2,"oc_97e08eac"
"user_d81154f9","male","women",30.4,1845,2,"oc_3ae221ac"
"user_d81154f9","male","women",30.4,1727,3,"oc_ccfcb6d2"
"user_d81154f9","male","women",30.4,967,4,"oc_e5bcd419"
"user_d81154f9","male","women",30.4,1167,4,"oc_5e189c65"
"user_d81154f9","male","women",30.4,1358,5,"oc_ca1b9a1e"
"user_d81154f9","male","women",30.4,991,2,"oc_a52056d4"
"user_d81154f9","male","women",30.4,1511,4,"oc_9dc6048b"
"user_d81154f9","male","women",30.4,919,2,"oc_be88baa6"
"user_d81154f9","male","women",30.4,1711,2,"oc_de3ecf5d"
"user_d81154f9","male","women",30.4,1863,5,"oc_df5037a9"
"user_d81154f9","male","women",30.4,1053,2,"oc_ebea2d20"
"user_d81154f9","male","women",30.4,1382,3,"oc_6cc38b1b"
"user_d81154f9","male","women",30.4,1831,3,"oc_da2a3c32"
"user_d81154f9","male","women",30.4,1478,4,"oc_d3e03e98"
"user_d81154f9","male","women",30.4,1423,5,"oc_8c35b19c"
"user_d81154f9","male","women",30.4,1366,5,"oc_cc7fa9d0"
"user_d81154f9","male","women",30.4,1167,2,"oc_380f3246"
"user_d81154f9","male","women",30.4,1118,3,"oc_3c2cd1d2"
"user_d81154f9","male","women",30.4,1453,2,"oc_441eafaf"
"user_d81154f9","male","women",30.4,934,2,"oc_5039f0ff"
"user_d81154f9","male","women",30.4,1151,2,"oc_47094d82"
"user_d81154f9","male","women",30.4,1239,4,"oc_b1591099"
"user_d81154f9","male","women",30.4,1094,5,"oc_76143224"
"user_d81154f9","male","women",30.4,1494,6,"oc_2ab95758"
"user_d81154f9","male","women",30.4,2094,4,"oc_84d7c846"
"user_d81154f9","male","women",30.4,1743,3,"oc_3fd9838f"
"user_d81154f9","male","women",30.4,1895,2,"oc_9bc1f5a5"
"user_d81154f9","male","women",30.4,1198,3,"oc_e5fd1437"
"user_d81154f9","male","women",30.4,1486,2,"oc_3850ea28"
"user_d81154f9","male","women",30.4,919,2,"oc_ec189e80"
"user_d81154f9","male","women",30.4,991,2,"oc_4ddf947f"
"user_d81154f9","male","women",30.4,1111,2,"oc_bf28c240"
"user_d81154f9","male","women",30.4,1709,6,"oc_9d219433"
"user_d81154f9","male","women",30.4,1127,3,"oc_2987fcc3"
"user_d81154f9","male","women",30.4,1447,3,"oc_b72f3992"
"user_d81154f9","male","women",30.4,895,3,"oc_92f9da35"
"user_d81154f9","male","women",30.4,3030,3,"oc_dd8978e5"
"user_d81154f9","male","women",30.4,1167,2,"oc_d05cabb5"
"user_d81154f9","male","women",30.4,1231,6,"oc_72f577c1"
"user_d81154f9","male","women",30.4,1486,5,"oc_2f913443"
"user_d81154f9","male","women",30.4,1055,2,"oc_8553f5ad"
"user_d81154f9","male","women",30.4,1094,2,"oc_8f4a4ef0"
